TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,FrekuensiTransaksi,JamTransaksi,PenggunaanDevice,IPAddressAccount,Cluster_KMeans,Channel,CustomerOccupation
TX000134,AC00498,31008.876,2023-11-17 17:27:07,Credit,Los Angeles,D000236,13.149.61.4,M089,23,254,1,16631850.2678,2024-11-04 08:10:53,18-25,8,17,5,4,4,Branch,Student
TX000135,AC00349,731715.3304999999,2023-08-21 16:46:05,Debit,Albuquerque,D000635,177.172.184.163,M034,56,75,1,176071526.00899997,2024-11-04 08:09:32,55+,6,16,4,3,1,ATM,Doctor
TX000136,AC00177,31008.876,2023-10-16 16:59:36,Debit,Milwaukee,D000465,32.169.88.41,M013,50,124,1,214242563.03579998,2024-11-04 08:11:59,46-55,9,16,2,6,1,ATM,Doctor
TX000137,AC00284,932714.868,2023-06-20 17:21:50,Debit,Charlotte,D000170,13.149.61.4,M088,18,68,1,26014907.720599998,2024-11-04 08:07:03,,8,17,3,4,3,Online,Student
TX000138,AC00272,645482.2115,2023-01-16 16:53:38,Debit,Austin,D000426,81.102.230.41,M030,21,18,1,14883684.5504,2024-11-04 08:09:57,18-25,8,16,3,5,0,Branch,Student
TX000139,AC00405,1685959.4355000001,2023-11-22 16:07:19,Debit,Atlanta,D000661,32.169.88.41,M036,69,118,1,101311444.48699999,2024-11-04 08:08:25,55+,6,16,4,6,3,Online,Doctor
TX000140,AC00385,450104.90450000006,2023-09-01 16:09:08,Debit,Jacksonville,D000553,81.102.230.41,M034,23,120,1,3927263.0752000003,2024-11-04 08:08:47,18-25,7,16,5,5,3,Online,Student
TX000141,AC00403,31008.876,2023-10-23 18:38:15,Debit,Jacksonville,D000556,32.169.88.41,M053,30,246,1,80970626.65239999,2024-11-04 08:09:43,26-35,8,18,3,6,3,Online,Doctor
TX000142,AC00114,1685959.4355000001,2023-10-23 16:50:33,Debit,Houston,D000522,134.222.122.238,M018,80,21,1,30316665.858999997,2024-11-04 08:10:34,55+,7,16,3,8,1,ATM,Retired
TX000143,AC00163,435847.84900000005,2023-07-03 17:42:08,Debit,Charlotte,D000439,32.169.88.41,M018,18,294,1,5087053.7256,2024-11-04 08:11:34,,2,17,3,6,1,ATM,Student
TX000144,AC00108,448512.2590000001,2023-10-24 16:41:00,Credit,Charlotte,D000600,81.102.230.41,M030,66,17,1,15867483.366599998,2024-11-04 08:11:17,55+,6,16,3,5,2,Online,Retired
TX000145,AC00397,216868.68699999998,2023-09-25 16:54:22,Credit,Jacksonville,D000369,217.82.46.37,M088,69,166,1,90420331.90039998,2024-11-04 08:07:21,55+,7,16,5,2,4,Branch,Retired
TX000146,AC00434,87979.5325,2023-02-16 17:57:10,Debit,Los Angeles,D000241,32.169.88.41,M036,20,92,1,24682844.421,2024-11-04 08:07:24,18-25,7,17,4,6,1,ATM,Student
TX000147,AC00385,1685959.4355000001,2023-08-30 17:23:20,Debit,Sacramento,D000292,177.172.184.163,M026,77,296,1,30381677.212799996,2024-11-04 08:11:44,55+,7,17,4,3,0,Branch,Retired
TX000148,AC00161,988112.0675000004,2023-04-13 18:37:48,Debit,New York,D000109,81.102.230.41,M089,41,142,1,6277044.1581999995,2024-11-04 08:10:01,36-45,4,18,3,5,3,Online,Doctor
TX000149,AC00333,797282.435,2023-07-28 16:29:23,Debit,Houston,D000330,13.149.61.4,M006,66,141,1,150458391.51839998,2024-11-04 08:10:23,55+,3,16,3,4,1,ATM,Doctor
TX000150,AC00279,509953.83599999995,2023-02-06 17:48:55,Debit,Tucson,D000158,115.196.150.105,M053,54,92,1,66144616.335799985,2024-11-04 08:12:18,46-55,9,17,4,1,3,Online,Retired
TX000151,AC00072,133168.45,2023-07-24 18:08:43,Debit,Milwaukee,D000413,81.102.230.41,M053,80,113,1,95996282.81979999,2024-11-04 08:09:04,55+,4,18,8,5,3,Online,Retired
TX000152,AC00242,638842.9905,2023-11-20 16:29:48,Credit,Albuquerque,D000548,32.169.88.41,M036,35,293,1,41479427.717999995,2024-11-04 08:08:14,26-35,9,16,9,6,4,Branch,Engineer
TX000153,AC00303,514060.17499999993,2023-10-09 16:52:47,Debit,Austin,D000605,32.169.88.41,M036,20,160,1,8869018.5684,2024-11-04 08:08:34,18-25,6,16,3,6,3,Online,Student
TX000154,AC00442,951807.4255000001,2023-11-03 16:45:52,Debit,San Francisco,D000070,13.149.61.4,M088,61,265,1,191979372.8584,2024-11-04 08:09:41,55+,9,16,4,4,0,Branch,Doctor
TX000155,AC00087,721986.7609999999,2023-02-15 16:41:11,Debit,Tucson,D000481,13.149.61.4,M055,37,245,1,134819069.82599998,2024-11-04 08:09:58,36-45,9,16,4,4,1,ATM,Engineer
TX000156,AC00174,159303.187,2023-09-04 17:59:51,Credit,Atlanta,D000226,177.172.184.163,M018,36,171,1,134032982.88439997,2024-11-04 08:11:01,36-45,4,17,3,3,2,Online,Engineer
TX000157,AC00421,178952.211,2023-07-27 16:22:52,Credit,New York,D000436,177.172.184.163,M089,20,72,1,17141081.077999998,2024-11-04 08:12:04,18-25,3,16,4,3,2,Online,Student
TX000158,AC00111,1541546.7845000003,2023-04-17 16:08:34,Credit,Houston,D000108,13.149.61.4,M030,68,129,1,181025777.96379998,2024-11-04 08:08:40,55+,7,16,5,4,4,Branch,Doctor
TX000159,AC00275,68618.336,2023-09-19 17:38:18,Debit,Charlotte,D000678,13.149.61.4,M018,23,122,1,9102583.3864,2024-11-04 08:11:40,18-25,9,17,4,4,0,Branch,Student
TX000160,AC00492,54745.050500000005,2023-05-31 16:37:39,Debit,Washington,D000310,186.135.2.148,M089,62,99,1,128989321.72219999,2024-11-04 08:06:30,55+,5,16,7,7,3,Online,Doctor
TX000161,AC00380,267737.40050000005,2023-10-09 17:20:09,Credit,Louisville,D000491,81.102.230.41,M091,53,177,1,150238215.76639998,2024-11-04 08:07:31,46-55,6,17,1,5,2,Online,Doctor
TX000162,AC00227,590180.9545,2023-01-09 16:12:01,Debit,Houston,D000076,217.82.46.37,M053,33,285,1,78961969.21759999,2024-11-04 08:06:33,26-35,5,16,4,2,0,Branch,Doctor
TX000163,AC00257,116378.5125,2023-05-26 18:15:08,Credit,Tucson,D000456,177.172.184.163,M036,56,53,1,15580213.517199999,2024-11-04 08:09:22,55+,11,18,4,3,4,Branch,Retired
TX000164,AC00062,143645.371,2023-08-14 17:43:17,Debit,Milwaukee,D000115,81.102.230.41,M013,70,125,1,102969159.62519997,2024-11-04 08:07:39,55+,3,17,3,5,0,Branch,Doctor
TX000165,AC00383,226366.9945,2023-11-24 18:51:32,Debit,Atlanta,D000281,81.102.230.41,M007,51,137,1,21950136.0504,2024-11-04 08:09:21,46-55,4,18,7,5,0,Branch,Retired
TX000166,AC00182,445000.76350000006,2023-01-31 18:31:22,Debit,Houston,D000371,81.102.230.41,M053,34,165,1,1677602.4523999998,2024-11-04 08:12:15,26-35,8,18,4,5,1,ATM,Engineer
TX000167,AC00478,242178.31849999996,2023-02-14 16:07:01,Debit,Louisville,D000001,32.169.88.41,M015,75,268,1,84346158.95839998,2024-11-04 08:08:42,55+,7,16,4,6,0,Branch,Retired
TX000168,AC00332,971475.6380000002,2023-05-02 17:03:29,Credit,Jacksonville,D000606,81.102.230.41,M010,53,162,1,19487886.812999997,2024-11-04 08:09:09,46-55,8,17,5,5,2,Online,Retired
TX000169,AC00202,584002.2575000001,2023-12-04 17:07:34,Debit,Houston,D000281,217.82.46.37,M007,31,36,1,60356523.103999995,2024-11-04 08:08:45,26-35,12,17,7,2,0,Branch,Engineer
TX000170,AC00331,540828.1325000001,2023-05-16 17:26:37,Debit,Houston,D000148,13.149.61.4,M013,22,109,1,23594313.3552,2024-11-04 08:07:38,18-25,7,17,1,4,1,ATM,Student
TX000171,AC00474,1492635.298,2023-03-20 16:58:12,Debit,Houston,D000436,141.241.241.128,M018,31,17,1,101542033.95699999,2024-11-04 08:09:15,26-35,3,16,4,9,0,Branch,Engineer
TX000172,AC00268,228688.80299999999,2023-08-25 18:01:38,Debit,Los Angeles,D000309,81.102.230.41,M055,56,96,1,82067637.45999998,2024-11-04 08:07:34,55+,4,18,7,5,0,Branch,Retired
TX000173,AC00247,340001.29150000005,2023-05-15 17:25:28,Debit,Jacksonville,D000666,13.149.61.4,M088,76,43,1,79490986.092,2024-11-04 08:06:30,55+,7,17,2,4,3,Online,Retired
TX000174,AC00298,500589.848,2023-05-29 16:50:10,Debit,Denver,D000327,13.149.61.4,M018,22,36,1,13434541.306999998,2024-11-04 08:06:52,18-25,7,16,4,4,0,Branch,Student
TX000175,AC00106,325187.76950000005,2023-03-22 16:10:14,Debit,Jacksonville,D000061,186.135.2.148,M030,24,19,1,26869873.968399998,2024-11-04 08:07:37,18-25,6,16,3,7,3,Online,Student
TX000176,AC00035,140517.6455,2023-05-19 16:52:53,Debit,Portland,D000059,32.169.88.41,M022,26,14,1,11719104.417599998,2024-11-04 08:11:12,26-35,9,16,5,6,0,Branch,Student
TX000177,AC00363,1685959.4355000001,2023-02-10 18:07:07,Debit,El Paso,D000213,81.102.230.41,M015,29,106,1,36145818.893199995,2024-11-04 08:11:05,26-35,12,18,3,5,1,ATM,Engineer
TX000178,AC00273,1520823.2045000002,2023-05-22 16:22:36,Debit,Louisville,D000424,177.172.184.163,M018,19,164,1,11460695.443799999,2024-11-04 08:10:39,18-25,4,16,3,3,1,ATM,Student
TX000179,AC00156,454882.8410000001,2023-12-18 16:47:17,Debit,Milwaukee,D000455,81.102.230.41,M053,71,46,1,17595863.0198,2024-11-04 08:07:50,55+,5,16,3,5,3,Online,Retired
TX000180,AC00010,65567.36450000001,2023-11-21 16:57:43,Credit,Tucson,D000036,32.169.88.41,M091,54,54,1,10808796.696999999,2024-11-04 08:06:29,46-55,7,16,2,6,2,Online,Engineer
TX000181,AC00036,1420428.9725000001,2023-07-19 17:03:58,Debit,Tucson,D000030,134.222.122.238,M010,41,123,1,215181731.63199997,2024-11-04 08:08:27,36-45,5,17,3,8,3,Online,Doctor
TX000182,AC00149,870275.4890000003,2023-04-19 16:36:03,Debit,Albuquerque,D000150,81.102.230.41,M055,58,82,1,179209774.31199998,2024-11-04 08:12:06,55+,6,16,6,5,1,ATM,Doctor
TX000183,AC00225,576557.1195,2023-11-13 16:11:52,Debit,Jacksonville,D000272,81.102.230.41,M013,73,100,1,117312717.26359999,2024-11-04 08:08:00,55+,11,16,3,5,0,Branch,Retired
TX000184,AC00077,212858.2905,2023-04-07 16:38:15,Credit,Milwaukee,D000142,141.241.241.128,M036,19,201,1,29044704.588999998,2024-11-04 08:10:53,18-25,6,16,9,9,4,Branch,Student
TX000185,AC00440,387013.11650000006,2023-01-03 16:46:36,Debit,Milwaukee,D000626,81.102.230.41,M088,59,299,1,109024587.8748,2024-11-04 08:10:16,55+,1,16,8,5,1,ATM,Doctor
TX000186,AC00321,766024.3685,2023-01-30 16:15:49,Debit,Portland,D000301,13.149.61.4,M007,59,109,1,47760238.5786,2024-11-04 08:08:21,55+,2,16,4,4,1,ATM,Engineer
TX000187,AC00099,1685959.4355000001,2023-09-06 16:44:02,Debit,Jacksonville,D000208,13.149.61.4,M053,78,57,1,85187289.83799998,2024-11-04 08:06:44,55+,4,16,3,4,3,Online,Retired
TX000188,AC00258,1209566.5460000003,2023-03-02 16:11:53,Debit,Atlanta,D000091,177.172.184.163,M018,62,52,1,20286767.751,2024-11-04 08:12:15,55+,7,16,3,3,1,ATM,Retired
TX000189,AC00132,31008.876,2023-10-23 17:24:07,Credit,Tucson,D000503,81.102.230.41,M089,60,245,1,18476863.562599998,2024-11-04 08:11:53,55+,4,17,6,5,5,ATM,Engineer
TX000190,AC00113,414279.97500000003,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M089,38,235,1,117128840.75719997,2024-11-04 08:10:23,36-45,4,16,4,10,1,ATM,Doctor
TX000191,AC00396,1685959.4355000001,2023-07-10 17:49:18,Debit,Washington,D000569,81.102.230.41,M069,79,165,1,84415484.56679998,2024-11-04 08:06:50,55+,8,17,3,5,0,Branch,Retired
TX000192,AC00099,434370.33450000006,2023-09-18 17:07:08,Credit,Louisville,D000631,115.196.150.105,M041,49,141,1,146387817.91959998,2024-11-04 08:09:56,46-55,4,17,6,1,4,Branch,Doctor
TX000193,AC00265,853677.4365,2023-09-11 16:27:39,Credit,Milwaukee,D000173,81.102.230.41,M088,43,101,1,153650493.62019998,2024-11-04 08:11:50,36-45,9,16,1,5,4,Branch,Doctor
TX000194,AC00047,538372.0044999999,2023-01-27 17:35:05,Credit,Milwaukee,D000538,32.169.88.41,M055,25,24,1,4362556.4876,2024-11-04 08:10:24,18-25,4,17,2,6,2,Online,Student
TX000195,AC00005,937435.2390000003,2023-07-03 17:47:49,Debit,Jacksonville,D000466,81.102.230.41,M036,52,132,1,111376749.23619999,2024-11-04 08:07:26,46-55,9,17,4,5,0,Branch,Engineer
TX000196,AC00363,31008.876,2023-03-27 16:42:16,Credit,Los Angeles,D000215,81.102.230.41,M036,50,131,1,169377290.5438,2024-11-04 08:10:11,46-55,12,16,6,5,4,Branch,Doctor
TX000197,AC00426,382599.7615,2023-08-21 16:16:22,Debit,Jacksonville,D000304,32.169.88.41,M023,69,165,1,108076493.23459998,2024-11-04 08:09:06,55+,6,16,5,6,0,Branch,Retired
TX000198,AC00107,39068.046,2023-07-24 17:02:18,Debit,Tucson,D000082,81.102.230.41,M069,62,75,1,41096797.9652,2024-11-04 08:11:15,55+,5,17,6,5,0,Branch,Retired
TX000199,AC00237,218058.374,2023-10-24 17:09:41,Debit,Houston,D000022,32.169.88.41,M091,62,32,1,99302787.05219997,2024-11-04 08:07:55,55+,5,17,4,6,3,Online,Retired
TX000200,AC00358,946204.3835000002,2023-07-31 16:25:26,Debit,Jacksonville,D000232,177.172.184.163,M022,53,236,1,110578760.90259998,2024-11-04 08:08:01,46-55,8,16,7,3,0,Branch,Retired
TX000201,AC00113,589873.9385,2023-06-12 17:32:52,Debit,Los Angeles,D000014,217.82.46.37,M007,19,14,1,15724815.43,2024-11-04 08:09:48,18-25,4,17,5,2,1,ATM,Student
TX000202,AC00010,31008.876,2023-11-30 16:52:42,Debit,Atlanta,D000129,13.149.61.4,M055,43,161,1,88619204.98859999,2024-11-04 08:10:20,36-45,7,16,8,4,3,Online,Doctor
TX000203,AC00499,602173.767,2023-11-15 18:57:38,Debit,Tucson,D000357,32.169.88.41,M030,59,151,1,108028887.66659999,2024-11-04 08:08:42,55+,7,18,3,6,0,Branch,Engineer
TX000204,AC00380,97861.61,2023-01-30 16:00:38,Debit,Atlanta,D000199,186.135.2.148,M034,64,107,1,73538207.34839998,2024-11-04 08:08:23,55+,6,16,4,7,0,Branch,Retired
TX000205,AC00452,270519.733,2023-05-25 16:34:22,Debit,Houston,D000374,81.102.230.41,M018,60,100,1,120910508.06519997,2024-11-04 08:12:13,55+,7,16,4,5,0,Branch,Engineer
TX000206,AC00020,552705.814,2023-08-24 16:47:21,Debit,Denver,D000582,81.102.230.41,M089,68,63,1,26004940.304799996,2024-11-04 08:10:00,55+,9,16,7,5,1,ATM,Retired
TX000207,AC00181,1536135.6275,2023-05-04 16:21:31,Debit,Charlotte,D000657,81.102.230.41,M007,31,108,1,143712682.53279996,2024-11-04 08:06:49,26-35,5,16,4,5,1,ATM,Engineer
TX000208,AC00370,931678.6890000001,2023-02-06 17:46:59,Debit,Houston,D000589,13.149.61.4,M053,46,143,1,94787398.9274,2024-11-04 08:11:46,46-55,7,17,7,4,1,ATM,Engineer
TX000209,AC00453,1000008.9375000002,2023-02-17 18:16:05,Debit,Atlanta,D000108,177.172.184.163,M018,54,214,1,140473272.39779997,2024-11-04 08:07:31,46-55,9,18,5,3,1,ATM,Doctor
TX000210,AC00339,617467.0015,2023-08-07 17:30:33,Credit,Austin,D000537,13.149.61.4,M089,63,61,1,88653570.25799999,2024-11-04 08:10:01,55+,9,17,3,4,5,ATM,Retired
TX000211,AC00249,585115.1905,2023-02-24 16:23:22,Debit,Portland,D000700,32.169.88.41,M089,65,158,1,201300543.07279995,2024-11-04 08:08:15,55+,5,16,5,6,1,ATM,Doctor
TX000212,AC00479,829096.968,2023-07-31 16:04:55,Debit,El Paso,D000073,32.169.88.41,M053,40,145,1,171091834.8288,2024-11-04 08:11:46,36-45,4,16,7,6,1,ATM,Doctor
TX000213,AC00301,1332065.9300000004,2023-12-07 16:20:08,Debit,Milwaukee,D000007,217.82.46.37,M089,61,72,1,20669397.503799997,2024-11-04 08:07:23,55+,6,16,4,2,1,ATM,Retired
TX000214,AC00380,224237.071,2023-03-20 18:28:48,Debit,Louisville,D000531,81.102.230.41,M088,55,171,1,99771850.6644,2024-11-04 08:12:15,46-55,6,18,8,5,1,ATM,Engineer
TX000215,AC00130,742230.6285,2023-03-03 18:02:52,Credit,Houston,D000248,13.149.61.4,M036,57,149,1,106745025.00459999,2024-11-04 08:10:50,55+,9,18,5,4,2,Online,Doctor
TX000216,AC00006,143683.748,2023-05-24 16:25:50,Debit,Atlanta,D000139,81.102.230.41,M026,25,202,1,6258299.4658,2024-11-04 08:07:46,18-25,4,16,4,5,1,ATM,Student
TX000217,AC00096,375634.336,2023-05-22 16:17:19,Debit,Tucson,D000517,81.102.230.41,M089,75,99,1,108950352.94219998,2024-11-04 08:09:48,55+,3,16,4,5,0,Branch,Retired
TX000218,AC00108,258469.355,2023-08-21 16:03:18,Debit,Fort Worth,D000637,13.149.61.4,M018,50,106,1,124902978.77899998,2024-11-04 08:11:07,46-55,6,16,4,4,1,ATM,Doctor
TX000219,AC00070,1685959.4355000001,2023-07-07 18:03:43,Credit,Milwaukee,D000223,186.135.2.148,M036,33,161,1,76480380.21819998,2024-11-04 08:07:32,26-35,8,18,2,7,2,Online,Engineer
TX000220,AC00417,693223.1995,2023-01-06 17:01:53,Debit,Omaha,D000676,217.82.46.37,M088,63,180,1,118204280.29179998,2024-11-04 08:10:07,55+,5,17,3,2,1,ATM,Doctor
TX000221,AC00391,252444.16600000003,2023-10-19 16:42:37,Debit,Charlotte,D000203,81.102.230.41,M013,44,42,1,87379228.70959999,2024-11-04 08:07:12,36-45,3,16,9,5,0,Branch,Doctor
TX000222,AC00414,931621.1235,2023-11-28 16:49:27,Credit,Milwaukee,D000460,134.222.122.238,M030,76,37,1,45737894.54299999,2024-11-04 08:08:02,55+,3,16,2,8,2,Online,Retired
TX000223,AC00004,1051280.6095000003,2023-07-10 17:15:27,Debit,Columbus,D000183,32.169.88.41,M007,64,131,1,91577742.27239999,2024-11-04 08:10:31,55+,9,17,6,6,1,ATM,Retired
TX000224,AC00047,877490.3650000001,2023-06-26 18:25:21,Debit,Milwaukee,D000214,186.135.2.148,M007,28,15,1,123749138.8246,2024-11-04 08:07:53,26-35,4,18,8,7,3,Online,Engineer
TX000225,AC00198,971398.8840000001,2023-01-13 16:44:26,Debit,Jacksonville,D000315,13.149.61.4,M006,58,64,1,3423090.3565999996,2024-11-04 08:11:40,55+,2,16,9,4,1,ATM,Engineer
TX000226,AC00314,933693.4815000001,2023-12-19 16:55:17,Debit,New York,D000029,177.172.184.163,M055,57,119,1,37393679.844399996,2024-11-04 08:10:02,55+,4,16,6,3,0,Branch,Retired
TX000227,AC00212,314077.628,2023-09-28 16:20:57,Debit,Austin,D000440,134.222.122.238,M036,41,292,1,150107151.68699998,2024-11-04 08:11:01,36-45,3,16,4,8,0,Branch,Doctor
TX000228,AC00115,1116099.3625,2023-01-09 16:54:58,Debit,Atlanta,D000666,13.149.61.4,M088,22,176,1,7143763.030599999,2024-11-04 08:09:39,18-25,3,16,2,4,1,ATM,Student
TX000229,AC00055,99799.6485,2023-11-07 16:46:04,Debit,Atlanta,D000652,177.172.184.163,M088,48,85,1,16675141.5812,2024-11-04 08:11:27,46-55,5,16,8,3,1,ATM,Doctor
TX000230,AC00427,1209336.284,2023-11-29 18:10:30,Debit,Atlanta,D000548,177.172.184.163,M018,21,62,1,5516545.2094,2024-11-04 08:11:52,18-25,9,18,9,3,1,ATM,Student
TX000231,AC00401,1004978.7590000002,2023-11-02 16:36:37,Debit,Charlotte,D000551,81.102.230.41,M036,43,159,1,200814519.97699997,2024-11-04 08:06:52,36-45,6,16,6,5,1,ATM,Doctor
TX000232,AC00430,1353940.8200000003,2023-02-20 18:41:43,Debit,Milwaukee,D000103,134.222.122.238,M018,40,124,1,220245773.92799997,2024-11-04 08:09:04,36-45,7,18,5,8,0,Branch,Doctor
TX000233,AC00299,417350.1350000001,2023-10-23 18:54:48,Credit,Denver,D000485,141.241.241.128,M053,46,35,1,45484246.125999995,2024-11-04 08:06:58,46-55,4,18,7,9,4,Branch,Engineer
TX000234,AC00345,175536.65800000002,2023-01-23 16:50:31,Debit,Fort Worth,D000295,217.82.46.37,M055,51,141,1,222299954.18719998,2024-11-04 08:09:17,46-55,9,16,7,2,1,ATM,Doctor
TX000235,AC00430,31008.876,2023-11-13 18:26:24,Debit,Austin,D000571,177.172.184.163,M010,39,49,1,210406595.62679997,2024-11-04 08:12:22,36-45,7,18,1,3,1,ATM,Doctor
TX000236,AC00175,103675.72550000002,2023-09-19 17:16:46,Credit,Milwaukee,D000519,81.102.230.41,M036,56,161,1,100214284.91199999,2024-11-04 08:07:36,55+,7,17,3,5,5,ATM,Retired
TX000237,AC00177,1413674.6205,2023-11-27 16:05:27,Debit,Houston,D000167,81.102.230.41,M055,48,10,1,49287782.241799995,2024-11-04 08:10:54,46-55,9,16,3,5,0,Branch,Engineer
TX000238,AC00225,707883.2135000001,2023-03-10 17:49:57,Debit,Milwaukee,D000221,32.169.88.41,M023,54,14,1,12343481.1954,2024-11-04 08:10:28,46-55,11,17,6,6,0,Branch,Doctor
TX000239,AC00394,63437.441000000006,2023-01-17 16:03:41,Credit,Fort Worth,D000417,81.102.230.41,M034,53,170,1,22923223.613799997,2024-11-04 08:06:43,46-55,7,16,4,5,2,Online,Retired
TX000240,AC00026,127603.785,2023-05-04 16:44:56,Credit,Louisville,D000419,13.149.61.4,M089,32,144,1,101462889.70019998,2024-11-04 08:08:06,26-35,6,16,6,4,2,Online,Engineer
TX000241,AC00076,339790.21800000005,2023-01-06 17:16:44,Debit,Milwaukee,D000450,13.149.61.4,M013,35,85,1,200466255.49359995,2024-11-04 08:12:21,26-35,7,17,4,4,3,Online,Doctor
TX000242,AC00215,1129320.2389999998,2023-02-06 17:57:28,Debit,Portland,D000609,81.102.230.41,M010,32,130,1,10628788.143,2024-11-04 08:10:37,26-35,5,17,4,5,0,Branch,Engineer
TX000243,AC00202,332920.73500000004,2023-10-23 17:16:20,Debit,Milwaukee,D000235,13.149.61.4,M018,21,282,1,19442661.5234,2024-11-04 08:11:52,18-25,12,17,5,4,1,ATM,Student
TX000244,AC00400,150303.7805,2023-07-31 16:13:12,Credit,Houston,D000191,13.149.61.4,M069,56,189,1,107935759.27419998,2024-11-04 08:08:18,55+,5,16,5,4,2,Online,Engineer
TX000245,AC00004,78020.701,2024-01-01 16:08:49,Debit,Louisville,D000214,177.172.184.163,M053,59,156,1,17165478.931599997,2024-11-04 08:11:28,55+,9,16,8,3,0,Branch,Retired
TX000246,AC00260,186550.85700000002,2023-02-20 17:30:19,Credit,Atlanta,D000507,32.169.88.41,M034,77,55,1,98896652.05019997,2024-11-04 08:11:17,55+,4,17,4,6,4,Branch,Retired
TX000247,AC00415,65375.4795,2023-11-06 17:22:58,Debit,Tucson,D000158,13.149.61.4,M010,22,81,1,129573084.99979998,2024-11-04 08:07:21,18-25,3,17,4,4,0,Branch,Student
TX000248,AC00337,944189.591,2023-10-19 16:14:15,Debit,Jacksonville,D000411,13.149.61.4,M034,23,74,1,12762856.496,2024-11-04 08:09:56,18-25,8,16,4,4,3,Online,Student
TX000249,AC00253,1615691.1485000001,2023-09-12 16:43:27,Credit,Milwaukee,D000209,186.135.2.148,M015,53,185,1,7579056.442999999,2024-11-04 08:08:33,46-55,6,16,2,7,2,Online,Doctor
TX000250,AC00126,141131.6775,2023-01-09 16:09:48,Debit,Atlanta,D000210,13.149.61.4,M034,51,158,1,41834386.7344,2024-11-04 08:11:21,46-55,7,16,5,4,1,ATM,Engineer
TX000251,AC00304,1459343.2505,2023-09-04 18:13:25,Debit,Milwaukee,D000651,32.169.88.41,M015,57,118,1,91937015.54339999,2024-11-04 08:09:35,55+,11,18,3,6,3,Online,Engineer
TX000252,AC00470,523999.81799999997,2023-01-30 16:09:08,Credit,Houston,D000534,32.169.88.41,M007,26,134,1,98324938.93199998,2024-11-04 08:07:57,26-35,4,16,4,6,4,Branch,Engineer
TX000253,AC00041,713217.6165,2023-12-22 16:27:49,Debit,San Francisco,D000374,177.172.184.163,M089,67,143,1,51835423.9668,2024-11-04 08:09:59,55+,7,16,4,3,0,Branch,Retired
TX000254,AC00442,420151.6560000001,2023-08-30 16:11:47,Debit,Atlanta,D000556,217.82.46.37,M036,18,13,1,11220287.3254,2024-11-04 08:10:35,,9,16,3,2,1,ATM,Student
TX000255,AC00430,436327.5615,2023-12-25 16:58:19,Debit,Atlanta,D000207,81.102.230.41,M010,18,65,1,11173871.8966,2024-11-04 08:11:36,,7,16,3,5,3,Online,Student
TX000256,AC00258,456667.37150000007,2023-05-08 16:45:11,Credit,Atlanta,D000563,13.149.61.4,M053,39,86,1,126602497.55659999,2024-11-04 08:11:36,36-45,7,16,4,4,4,Branch,Doctor
TX000257,AC00073,358057.67000000004,2023-07-04 16:27:23,Debit,Washington,D000149,186.135.2.148,M055,58,13,1,22444936.422799997,2024-11-04 08:06:24,55+,5,16,5,7,3,Online,Doctor
TX000258,AC00430,654615.9375,2023-02-13 17:18:15,Debit,Austin,D000453,186.135.2.148,M007,18,148,1,7607619.783799999,2024-11-04 08:10:09,,7,17,7,7,3,Online,Student
TX000259,AC00363,833894.0929999999,2023-09-06 16:28:38,Debit,Houston,D000136,13.149.61.4,M091,59,215,1,188165869.32679996,2024-11-04 08:08:15,55+,12,16,3,4,1,ATM,Doctor
TX000260,AC00307,600370.048,2023-05-26 18:12:50,Credit,Portland,D000503,81.102.230.41,M030,54,44,1,3469505.7853999995,2024-11-04 08:07:23,46-55,3,18,6,5,4,Branch,Engineer
TX000261,AC00085,144201.83750000002,2023-09-18 17:31:23,Debit,Atlanta,D000014,13.149.61.4,M018,23,154,1,16259187.9308,2024-11-04 08:11:00,18-25,6,17,5,4,1,ATM,Student
TX000262,AC00448,44709.465000000004,2023-08-14 18:13:38,Debit,Los Angeles,D000385,134.222.122.238,M053,59,161,1,99840134.90099998,2024-11-04 08:08:06,55+,7,18,2,8,1,ATM,Engineer
TX000263,AC00194,90915.373,2023-02-08 18:18:07,Credit,Atlanta,D000388,32.169.88.41,M053,25,61,1,6834029.3038,2024-11-04 08:07:05,18-25,5,18,5,6,2,Online,Student
